symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple,social_missing,guidance_cut,print,outlook,news_velocity_24h,news_velocity_72h,news_headline_count_48h,dilution_flag,distress_flag,unresolved,catalyst_type,st_msg_24h,st_bull_ratio,st_ok,x_posts_24h,x_authors_24h,x_engage_24h,x_sent_lex,x_ok
WDAY,2026-08-18 06:00:00-04:00,2026-08-18,7,1,194.3,197.7,194.3,194.5,True,False,52.57,0.4409969374914126,-2.370457340026584,0.1658957784462027,orange,0.7897,0.3089,0.1392,86.0,0.0163728618507089,0.0174807197943443,0.0588235294117617,0.0588235294117617,0.0022634769758579,548880.631855,1.0,0.0164524421593829,0.0010282776349613,1.0,0.3464781491002571,0.1696143958868895,0.2845758354755783,0.1701377243077313,0.3315998573236963,0.1974785227301587,1,0.0,0.009423,0.037037037037037,27.0,35.0,NEUTRAL,109.3,52.4,1,1,0,0.007712,0.020925,0,0,0,0.007712,0.15424,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-18 13:00:00-04:00,2026-08-18,14,0,193.04,194.111,192.81,194.06,True,False,77.78,2.076956503711162,1.5737007219702168,0.6505912955113251,extended,0.7897,0.3089,0.1392,86.0,0.0163728618507089,0.0067041121302689,0.7840122982321444,0.9607993850884026,0.4123547368466514,45914315.74107077,6.0,0.0187570854374934,0.0098165515819849,2.0,0.3449963928681851,0.1722663093888488,0.2874884056477377,0.1674906261139246,0.3285874977492879,0.1947695738869645,1,0.0,0.0085675,0.0357142857142857,28.0,5.0,EXTENSION,36.4,-31.45,0,0,0,0.002293,0.018706,0,0,0,0.002293,0.04586,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-19 09:00:00-04:00,2026-08-19,10,0,189.55,196.49,189.46,195.9,False,True,74.45,-8.232869696399357,-6.902993110686985,0.9416564498902552,green,0.7897,0.2969,0.1453,86.0,-0.0008915928043215,0.0358856559469117,0.903271692745376,0.9160739687055472,0.6865717973082932,65118199.4546073,2.0,0.0030117406840224,0.0328739152628892,1.0,0.3511485451761102,0.1612557427258805,0.2753956100051046,0.1612811438530349,0.3327255905083268,0.2076118381713837,1,0.0,0.007712,0.0344827586206896,29.0,0.0,EXTENSION,87.1,1.57,0,0,0,0.024962,0.001429,0,0,0,0.024962,0.49924,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-19 10:00:00-04:00,2026-08-19,11,1,195.69,200.43,195.62,199.79,True,False,76.01,7.901304080824355,-5.447462660606465,1.7688846058298169,extended,0.7897,0.2969,0.1453,86.0,-0.0008915928043215,0.0240752790429951,0.8523908523908508,0.8669438669438639,1.037167281781027,98021563.77107488,3.0,0.0032033635317083,0.0517042895039791,2.0,0.363781971069623,0.1386455778567497,0.2505630912458081,0.1843407847391416,0.3591896157614017,0.2315914708946438,1,0.0,0.0085675,0.0333333333333333,30.0,5.0,EXTENSION,36.8,3.08,0,0,0,0.005005,0.010186,0,0,0,0.005005,0.1001,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-20 15:00:00-04:00,2026-08-20,16,0,197.225,198.35,196.87,197.31,False,True,42.73,17.964776940224304,20.648001071619184,-0.3300949869556386,orange,0.7897,0.3399,0.1548,86.0,-0.0026721790864172,0.0075008869291976,0.0574324324324382,0.2972972972972978,1.770781822781234,137276552.57609594,7.0,0.0155085905428006,0.0128224621154528,2.0,0.3557853124524859,0.1529572753535046,0.2662814859865186,0.1471978510753345,0.3324086404313191,0.2175965565917663,1,0.0,0.007712,0.032258064516129,31.0,35.7,NEUTRAL,124.2,49.63,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-21 10:00:00-04:00,2026-08-21,11,1,196.84,201.499,196.505,201.499,True,False,67.68,24.214828311887352,18.22169003435281,1.2164299147702513,green,0.7434,0.3223,0.1657,82.9,0.0018245400638588,0.0247842421054198,0.9329195034040833,1.0,0.8793340200484897,68844365.46282946,2.0,0.0,0.0332954505977697,1.0,0.3524037340135682,0.1289882331922243,0.2399565258388379,0.148368197736877,0.3502851360678697,0.2450833638426613,1,0.0,0.006665,0.03125,32.0,5.0,EXTENSION,90.4,25.64,0,0,0,0.000253,0.018854,0,0,0,0.000253,0.00506,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-21 15:00:00-04:00,2026-08-21,16,0,199.77,200.7,199.23,199.97,True,False,58.63,38.01386532113706,37.2651391274302,0.3684790358337578,orange,0.7434,0.3223,0.1657,82.9,0.0018245400638588,0.0073511026653998,0.1360544217686998,0.5034013605442242,2.4477626254477656,187675188.44580787,7.0,0.0079011851777767,0.0259038855828374,2.0,0.3474521178176726,0.1376206430964645,0.2494374156123418,0.1396542340232126,0.3400390009850764,0.235635513166899,1,0.0,0.005618,0.0303030303030303,33.0,25.0,NEUTRAL,107.2,6.61,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-26 14:00:00-04:00,2026-08-26,15,0,190.21,191.05,190.055,190.4775,False,True,11.24,-49.94467334816001,-49.79513043305539,-1.090497538075719,yellow,0.5213,0.2697,0.1687,68.1,-0.0277777777777778,0.0052237140869656,0.2688442211055104,0.4246231155778726,0.7904446873102056,46845907.75597306,6.0,0.0163930122980404,0.0182567494848472,2.0,0.2149203974222677,0.1943142890892626,0.311703482038561,0.0407696594833237,0.2439541909554828,0.1809818993920167,1,0.0,0.0053115,0.0294117647058823,34.0,30.0,NEUTRAL,118.9,49.95,0,0,0,0.006707,0.002507,0,0,0,0.006707,0.13414,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-26 15:00:00-04:00,2026-08-26,16,0,190.47,191.755,190.0,190.66,True,False,25.2,-48.11500323952548,-49.86182713251486,-0.7503407772975043,orange,0.5213,0.2697,0.1687,68.1,-0.0277777777777778,0.0092048673030525,0.1082621082621072,0.3760683760683751,1.9131818246405417,121201042.79995674,7.0,0.0154201195846008,0.0191964754012377,3.0,0.2156718766390433,0.1931710898982482,0.3104479177593622,0.0417668400576997,0.2451460463706861,0.1821134198951683,1,0.0,0.005618,0.0285714285714285,35.0,35.5,NEUTRAL,109.6,49.46,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-28 09:00:00-04:00,2026-08-28,10,0,193.6,199.98,188.5,194.96,False,True,40.84,-15.46857281138851,-14.174048888484643,0.0952690715600702,orange,0.4957,0.2434,0.1525,66.4,-0.024516129032258,0.0588838736151004,0.1184668989547051,0.5627177700348444,1.151771009591667,117999752.84270602,2.0,0.0257488715633975,0.0331350020517029,4.0,0.2198399671727534,0.16685473943373,0.2815449322938038,0.0485892236696319,0.252299565266544,0.2112277131087628,1,0.0,0.0053115,0.0277777777777777,36.0,40.4,NEUTRAL,109.6,48.07,0,1,1,0.066064,0.007952,1,1,0,0.066064,1.0,0.0,0.0,unknown,unknown,2.0,3.0,3.0,0.0,0.0,0.0,earnings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-08-28 10:00:00-04:00,2026-08-28,11,1,195.2,203.14,193.4096,202.61,True,False,84.59,-2.798716678840876,-12.526329236332394,1.5604469847280926,extended,0.4957,0.2434,0.1525,66.4,-0.024516129032258,0.0480252702235821,0.7615308723176893,0.9455315300501548,2.3955459668098094,279237929.36806554,3.0,0.0026158629880063,0.0696411825674942,5.0,0.2492966783475643,0.1227974927200039,0.2331572972706183,0.0897346256037348,0.3014383202639233,0.2587548571654003,1,0.0,0.005618,0.054054054054054,37.0,5.0,EXTENSION,16.4,4.75,0,0,0,0.025813,0.009427,0,0,0,0.025813,0.5162599999999999,0.0,0.0,unknown,unknown,2.0,3.0,3.0,0.0,0.0,0.0,earnings,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-09-01 10:00:00-04:00,2026-09-01,11,1,197.555,205.3729,197.55,201.745,True,False,59.6,4.497159325521062,2.5352885759157986,0.3270486465064131,green,0.4018,0.2422,0.1417,60.1,-0.0174727779184603,0.0387761778482736,0.5356069999616524,0.5362461491262839,0.682390983047048,105050096.00054088,2.0,0.017982601799301,0.0408684230092443,2.0,0.1956182309350913,0.1276115888869612,0.2384445711170041,0.0631307143045346,0.2692372057089724,0.2554392045887675,1,0.0,0.0061625,0.0526315789473684,38.0,25.0,NEUTRAL,89.2,29.63,0,0,0,0.000595,0.021735,0,0,0,0.000595,0.0119,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-09-02 09:00:00-04:00,2026-09-02,10,0,195.39,205.695,194.1,204.06,True,False,71.84,-5.708605329086341,-8.46599028909945,1.274884056583295,green,0.3952,0.2348,0.1329,59.7,-0.0119977819226697,0.0568215230814466,0.7477360931435978,0.8589909443725752,0.6579190606846906,74556601.46713158,2.0,0.0080123493090267,0.0488091737724199,1.0,0.2009703028521022,0.1148191708321082,0.2243947858472997,0.0677061532021768,0.2701625703519184,0.2709346719897359,1,0.0,0.005618,0.0512820512820512,39.0,5.0,EXTENSION,66.3,-2.35,0,0,0,0.000417,0.028913,0,0,0,0.000417,0.00834,1.0,0.0,unknown,unknown,0.0,1.0,1.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-09-02 13:00:00-04:00,2026-09-02,14,0,199.39,199.61,198.43,199.45,False,True,45.93,-0.7781882986474067,-0.6745874669064782,0.0798005960037342,orange,0.3952,0.2348,0.1329,59.7,-0.0119977819226697,0.0059162697417899,0.0508474576271202,0.8644067796609965,0.5331197272825303,38843772.73927891,6.0,0.0313111055402356,0.0268237653547254,3.0,0.1825018801704686,0.1405866131862623,0.2526949110052645,0.0435851820845542,0.2414678264073806,0.2422224851923591,1,0.0,0.0053115,0.05,40.0,36.2,NEUTRAL,97.7,37.15,0,1,0,0.009576,0.004914,0,0,0,0.009576,0.1915199999999999,1.0,0.0,unknown,unknown,0.0,1.0,1.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WDAY,2026-09-02 14:00:00-04:00,2026-09-02,15,0,199.56,200.28,198.47,199.7025,True,False,49.33,1.6645944012855618,-0.2036877848567301,0.1371664335077639,orange,0.3952,0.2348,0.1329,59.7,-0.0119977819226697,0.0090634819293699,0.0787292817679469,0.6809392265193293,0.6977166587493957,47250248.70893967,7.0,0.0300071356142262,0.0280542306681187,4.0,0.1835355090697411,0.1391444774101477,0.2511110276536348,0.0449063415655086,0.2430395016451237,0.2437951158141243,1,0.0,0.005618,0.048780487804878,41.0,41.2,NEUTRAL,102.0,39.12,0,0,0,0.0083,0.000313,0,0,0,0.0083,0.1659999999999999,1.0,0.0,unknown,unknown,0.0,1.0,1.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-08 09:00:00-04:00,2026-06-08,10,0,6.5,6.5,5.58,5.665,True,False,24.82,-16.408134550533376,-27.40087053621444,-0.3646406278972749,red,0.2918,0.0659,0.0353,36.4,0.1433597185576078,0.1624007060900264,0.907608695652174,0.092391304347826,0.7625798573521819,377991.78522765,1.0,0.147396293027361,0.0150044130626654,0.0,0.1138570167696382,0.1447484554280671,0.7722859664607236,-0.0025530416409893,0.0611793795893902,-0.0928452472457085,0,0.0,0.0,0.0,0.0,41.2,NEUTRAL,91.6,46.34,0,1,0,0.013239,0.005296,0,0,0,0.013239,0.26478,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-08 13:00:00-04:00,2026-06-08,14,0,5.69,5.71,5.685,5.695,False,True,32.25,-27.81177168926913,-26.254399390013194,0.1183487184589394,orange,0.2918,0.0659,0.0353,36.4,0.1433597185576078,0.0043898156277436,0.1999999999999929,0.4000000000000213,0.613381505408207,273918.11,5.0,0.1413520632133449,0.0201931518876207,2.0,0.1185250219490782,0.1387181738366988,0.7629499561018435,0.0027291134782993,0.0667990409111346,-0.0880412503202665,0,0.0,0.013239,0.0,1.0,48.1,NEUTRAL,89.0,47.7,0,1,0,0.007902,0.00439,0,0,0,0.007902,0.1580399999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-08 14:00:00-04:00,2026-06-08,15,0,5.695,5.73,5.69,5.725,True,False,44.61,-25.49038033815315,-27.064968004912124,0.3350551988480909,green,0.2918,0.0659,0.0353,36.4,0.1433597185576078,0.0069868995633187,0.7499999999999833,0.8749999999999806,0.7206886339790898,286801.012466275,6.0,0.1353711790393013,0.0253275109170304,3.0,0.1231441048034934,0.1327510917030569,0.7537117903930131,0.0080112685975879,0.0724187022328788,-0.0832372533948246,0,0.0,0.0105705,0.0,2.0,36.0,NEUTRAL,79.5,48.78,0,0,0,0.00262,0.009607,0,0,0,0.00262,0.0523999999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-09 14:00:00-04:00,2026-06-09,15,0,5.495,5.59,5.495,5.57,False,True,10.08,-54.20142716010439,-53.27048613023409,-0.2689763017931628,green,0.2918,0.0576,0.025,33.5,-0.0141093474426807,0.0170556552962297,0.7894736842105302,0.7894736842105302,0.7521948951739644,331200.93574849004,6.0,0.0305206463195691,0.0323159784560144,2.0,0.0987432675044884,0.1642728904847396,0.802513464991023,-0.0169431697846804,0.0389077479762747,-0.1066416462172608,0,0.0,0.007902,0.0,3.0,30.0,NEUTRAL,77.5,43.09,0,0,0,0.008977,0.004488,0,0,0,0.008977,0.17954,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-09 15:00:00-04:00,2026-06-09,16,0,5.57,5.62,5.545,5.56,True,False,25.28,-49.71977347328187,-54.04244040438859,-0.2621212766305487,orange,0.2918,0.0576,0.025,33.5,-0.0141093474426807,0.0134892086330935,0.133333333333342,0.1999999999999952,2.2328637934937827,1052776.7376905198,7.0,0.0323741007194245,0.0305755395683453,0.0,0.0971223021582733,0.1663669064748202,0.8057553956834532,-0.018708083303918,0.0370425635095309,-0.1082455211791688,0,0.0,0.0084394999999999,0.0,4.0,35.7,NEUTRAL,75.1,50.77,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-11 13:00:00-04:00,2026-06-11,14,0,5.43,5.515,5.41,5.505,True,False,27.73,-42.23935417134012,-42.52597466278488,0.0893805006916522,green,0.2918,0.0316,0.0145,28.8,-0.0053763440860215,0.0190735694822887,0.7142857142857191,0.9047619047619064,1.5660789151802212,805369.73730135,5.0,0.0081743869209809,0.0463215258855585,3.0,0.0881017257039056,0.1780199818346958,0.8147138964577657,-0.0302976924431917,0.0177481974486966,-0.1140615570307785,0,0.0,0.007902,0.0,5.0,41.8,NEUTRAL,81.1,55.24,0,1,0,0.001817,0.011807,0,0,0,0.001817,0.03634,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-12 10:00:00-04:00,2026-06-12,11,1,5.4,5.515,5.33,5.515,False,True,48.31,-37.740698853906885,-37.65565841163176,0.4783638241708186,green,0.2918,0.0063,0.0086,25.1,-0.0119375573921029,0.0335448776065275,0.6216216216216193,1.0,1.316461551487279,677028.859020955,2.0,0.0,0.0516772438803262,2.0,0.0897552130553037,0.1758839528558478,0.771532184950136,-0.0308408751427819,0.0164399719856981,-0.110906907197382,1,0.0,0.005261,0.0,6.0,36.2,NEUTRAL,67.6,71.35,1,1,0,0.011786,0.009066,0,0,0,0.011786,0.2357199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-06-12 11:00:00-04:00,2026-06-12,12,1,5.515,5.58,5.475,5.48,True,False,36.86,-29.30753275747846,-35.76040963364819,0.3340457371102616,red,0.2918,0.0063,0.0086,25.1,-0.0119375573921029,0.0191605839416059,0.3333333333333249,0.0476190476190548,1.0205901389891172,526515.426278,3.0,0.0182481751824816,0.0456204379562043,0.0,0.0839416058394162,0.1833941605839415,0.782846715328467,-0.0369914770231086,0.0099893103321172,-0.1165493837609524,1,0.0,0.007902,0.0,7.0,55.4,LAUNCH,92.1,84.64,1,1,0,0.009124,0.002737,0,0,0,0.009124,0.18248,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-07 09:00:00-04:00,2026-07-07,10,0,6.78,6.955,6.78,6.85,True,False,49.0,63.758314075397394,62.243643504789546,1.841076219808,yellow,0.3682,0.1913,0.0083,48.7,0.0126960418222554,0.0255474452554744,0.3999999999999969,0.3999999999999969,0.6032983275633734,595451.5206365,1.0,0.0153284671532847,0.0102189781021896,2.0,0.2744525547445255,-0.0072992700729926,0.3284671532846716,0.20059591622119,0.2179943100995732,0.1313244754205307,1,0.0,0.0084394999999999,0.0,8.0,41.2,NEUTRAL,103.1,30.09,0,1,0,0.035036,0.008759,1,0,0,0.035036,0.7007199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-09 15:00:00-04:00,2026-07-09,16,0,6.725,6.78,6.715,6.77,True,False,62.71,-10.203737250999414,-11.99392118659676,0.1749215211192381,green,0.4266,0.1835,0.0343,57.0,-0.0326409495548962,0.0096011816838996,0.6923076923076871,0.8461538461538367,2.091593634427318,1824265.3815021,7.0,0.0132939438700148,0.054652880354505,2.0,0.2658788774002954,0.0472673559822747,0.3175775480059085,0.1641303413292063,0.1869696332141103,0.1198041583274061,1,0.0,0.008977,0.0,9.0,25.0,NEUTRAL,85.5,-0.84,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-14 10:00:00-04:00,2026-07-14,11,1,7.2395,7.35,7.19,7.285,False,True,54.88,57.37067107071296,58.36732737322272,0.4740016096981603,yellow,0.4698,0.2488,0.0747,64.7,-0.0068775790921595,0.0219629375428962,0.2843750000000047,0.5937500000000012,1.7936520439537769,1623062.743739835,2.0,0.0089224433768015,0.0514756348661633,4.0,0.3177762525737818,0.0027453671928619,0.1475634866163348,0.2074252092483635,0.2496997975777954,0.2069351137766216,1,0.0,0.0084394999999999,0.0,10.0,30.0,NEUTRAL,106.7,59.49,1,1,0,0.019904,0.010295,0,0,0,0.019904,0.39808,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-14 12:00:00-04:00,2026-07-14,13,1,7.25,7.35,7.235,7.325,True,False,57.16,57.916456553694815,56.941038400655046,0.651921302399246,green,0.4698,0.2488,0.0747,64.7,-0.0068775790921595,0.0156996587030715,0.6521739130434836,0.7826086956521773,1.445748402159792,1400505.8980742749,4.0,0.0034129692832763,0.056655290102389,1.0,0.3215017064846417,-0.0027303754266212,0.1412969283276449,0.2140548603629735,0.2565615672281882,0.2135620739071727,1,0.0,0.008977,0.0,11.0,25.0,NEUTRAL,80.1,15.07,0,0,0,0.014334,0.008874,0,0,0,0.014334,0.28668,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-16 12:00:00-04:00,2026-07-16,13,1,7.335,7.48,7.33,7.48,False,True,54.98,24.42936300117617,26.9037075885758,0.4612786080733409,green,0.5412,0.2433,0.1125,69.4,0.0183798502382574,0.0200534759358289,0.9666666666666676,1.0,0.6389456310037395,656314.7685701201,4.0,0.0080213903743314,0.0267379679144385,1.0,0.3355614973262033,0.0240641711229946,0.1069518716577538,0.2017029480279539,0.2652660780134648,0.2387284816467802,1,0.0,0.0090505,0.0,12.0,30.0,NEUTRAL,88.7,51.02,1,1,0,0.0,0.024064,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-16 13:00:00-04:00,2026-07-16,14,0,7.475,7.4799,7.425,7.435,True,False,48.36,28.103858734545263,25.414414683905267,0.3326304223122596,red,0.5412,0.2433,0.1125,69.4,0.0183798502382574,0.0073839946200403,0.7285974499089266,0.1821493624772276,0.9497325927701428,892110.09548929,5.0,0.0141223940820444,0.0208473436449225,0.0,0.3315400134498991,0.0302622730329523,0.1136516476126428,0.1944734516828658,0.2576541831591055,0.2312762381074612,1,0.0,0.008977,0.0,13.0,41.2,NEUTRAL,119.9,34.08,0,1,0,0.004707,0.018157,0,0,0,0.004707,0.09414,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-20 12:00:00-04:00,2026-07-20,13,1,7.14,7.22,7.135,7.175,False,True,16.56,-45.64134197815787,-44.17714324123351,-0.3149868730446116,yellow,0.5412,0.2132,0.1337,69.4,-0.0110650069156293,0.0118466898954703,0.4117647058823548,0.4705882352941182,1.0177146140364868,845835.3957025,4.0,0.0062717770034843,0.0250871080139372,3.0,0.3073170731707317,0.067595818815331,0.1540069686411149,0.1183851609383526,0.2039802664697787,0.1877074349657757,1,0.0,0.0084394999999999,0.0,14.0,30.0,NEUTRAL,101.2,65.41,1,1,0,0.006969,0.005575,0,0,0,0.006969,0.13938,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-20 13:00:00-04:00,2026-07-20,14,0,7.175,7.225,7.165,7.175,True,False,15.54,-42.93448422730445,-45.51151113360602,-0.1582951628776603,orange,0.5412,0.2132,0.1337,69.4,-0.0110650069156293,0.008362369337979,0.0,0.1666666666666642,0.7181864538790483,594964.2643077,5.0,0.0069686411149825,0.0250871080139372,0.0,0.3073170731707317,0.067595818815331,0.1540069686411149,0.1183851609383526,0.2039802664697787,0.1877074349657757,1,0.0,0.007902,0.0,15.0,35.0,NEUTRAL,112.3,28.19,0,1,0,0.004181,0.005575,0,0,0,0.004181,0.0836199999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-21 15:00:00-04:00,2026-07-21,16,0,6.795,6.845,6.785,6.8,False,True,22.27,-68.89899092045428,-68.75507457510366,-1.8573256563561804,orange,0.5412,0.1952,0.1415,68.9,-0.0042016806722688,0.0088235294117646,0.0833333333333321,0.2499999999999963,1.851794708688879,1450591.4104728,8.0,0.0455882352941177,0.0051470588235294,1.0,0.2691176470588236,0.1264705882352941,0.2176470588235293,0.0440657147243973,0.136705559827488,0.1251944269781912,1,0.0,0.0074354999999999,0.0,16.0,36.2,NEUTRAL,111.6,40.47,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-22 14:00:00-04:00,2026-07-22,15,0,6.07,6.16,6.015,6.135,True,False,21.31,-82.9723591955994,-83.17434714593459,-2.0,yellow,0.4745,0.1339,0.1447,58.4,-0.0029411764705881,0.0236348818255909,0.4482758620689606,0.8275862068965498,1.8824979559352877,1549518.26439921,6.0,0.1132844335778321,0.019559902200489,1.0,0.1532192339038304,0.2485737571312144,0.3496332518337408,-0.0697498104624717,0.0229773894484093,0.0148631547604278,1,0.0,0.006969,0.0,17.0,41.2,NEUTRAL,118.3,56.84,0,0,0,0.007335,0.00163,0,0,0,0.007335,0.1467,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-29 06:00:00-04:00,2026-07-29,7,1,6.99,6.99,6.99,6.99,True,False,43.78,48.43835570040384,48.22278096051487,1.6003142433509114,orange,0.295,0.1315,0.1041,46.1,0.0174672489082969,0.0,0.0,0.0,0.0028967047674358,2020.11,1.0,0.0,0.0,0.0,0.1537911301859799,0.0958512160228898,0.1602288984263232,0.0329540416728242,0.1479717523402859,0.1580612828138071,1,0.0,0.007152,0.0,18.0,38.0,NEUTRAL,77.7,51.02,1,1,0,0.01073,0.025751,0,0,0,0.01073,0.2145999999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
WEAV,2026-07-29 11:00:00-04:00,2026-07-29,12,1,6.925,7.015,6.91,7.005,False,True,48.34,46.4838865425241,47.25598288403265,0.7546085375549593,green,0.295,0.1315,0.1041,46.1,0.0174672489082969,0.0149892933618843,0.761904761904766,0.9047619047619064,1.2594089905782877,908312.1701364452,4.0,0.0028551034975018,0.0278372591006424,1.0,0.1556031406138472,0.0935046395431834,0.1577444682369735,0.0351706812472294,0.150435211036295,0.1605463928627638,1,0.0,0.007335,0.0,19.0,36.2,NEUTRAL,88.6,64.1,1,1,0,0.008565,0.009279,0,0,0,0.008565,0.1712999999999999,1.0,0.0,unknown,unknown,0.0,0.0,0.0,0.0,0.0,0.0,none,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
